tempo	theta	ref	usig
37.534	51.482	50.000	41.655
37.535	51.608	50.000	41.655
37.536	51.418	50.000	41.655
37.537	51.149	50.000	41.655
37.538	51.153	50.000	41.655
37.539	51.486	50.000	41.655
37.540	51.157	50.000	41.655
37.541	51.114	50.000	41.655
37.542	51.203	50.000	41.655
37.543	51.533	50.000	41.655
37.544	51.644	50.000	41.655
37.545	51.740	50.000	41.655
37.546	51.830	50.000	41.655
37.547	51.855	50.000	41.655
37.548	51.801	50.000	41.655
37.549	51.407	50.000	41.655
37.550	51.762	50.000	41.655
37.551	51.808	50.000	41.655
37.552	51.776	50.000	41.655
37.553	51.790	50.000	41.655
37.554	51.855	50.000	41.655
37.555	51.808	50.000	41.655
37.556	51.973	50.000	41.655
37.557	51.876	50.000	41.655
37.558	51.866	50.000	41.655
37.559	51.841	50.000	41.655
37.560	51.712	50.000	41.655
37.561	51.819	50.000	41.655
37.562	51.833	50.000	41.655
37.563	51.726	50.000	41.655
37.564	51.765	50.000	41.655
37.565	51.848	50.000	41.655
37.566	51.966	50.000	41.655
37.567	51.858	50.000	41.655
37.568	51.794	50.000	41.655
37.569	51.819	50.000	41.655
37.570	51.730	50.000	41.655
37.571	51.740	50.000	41.655
37.572	51.733	50.000	41.655
37.573	51.712	50.000	41.655
37.574	51.744	50.000	41.655
37.575	51.776	50.000	41.655
37.576	51.833	50.000	41.655
37.577	51.855	50.000	41.655
37.578	51.826	50.000	41.655
37.579	51.891	50.000	41.655
37.580	51.858	50.000	41.655
37.581	51.844	50.000	41.655
37.582	51.891	50.000	41.655
37.583	51.891	50.000	41.655
37.584	51.876	50.000	41.655
37.585	51.855	50.000	41.655
37.586	51.898	50.000	41.655
37.587	51.783	50.000	41.655
37.588	51.776	50.000	41.655
37.589	51.486	50.000	41.655
37.590	51.418	50.000	41.655
37.591	51.278	50.000	41.655
37.592	51.454	50.000	41.655
37.593	51.704	50.000	41.655
37.594	51.790	50.000	41.655
37.595	51.848	50.000	41.655
37.596	51.984	50.000	41.655
37.597	51.715	50.000	41.655
37.598	51.579	50.000	41.655
37.599	51.200	50.000	41.655
37.600	51.153	50.000	41.655
37.601	51.107	50.000	41.655
37.602	51.103	50.000	41.655
37.603	51.286	50.000	41.655
37.604	51.586	50.000	41.655
37.605	51.246	50.000	41.655
37.606	51.010	50.000	41.655
37.607	51.311	50.000	41.655
37.608	51.221	50.000	41.655
37.609	51.232	50.000	41.655
37.610	51.089	50.000	41.655
37.611	51.071	50.000	41.655
37.612	51.260	50.000	41.655
37.613	51.622	50.000	41.655
37.614	51.823	50.000	41.655
37.615	51.121	50.000	41.655
37.616	50.774	50.000	41.655
37.617	51.092	50.000	41.655
37.618	50.655	50.000	41.655
37.619	50.598	50.000	41.655
37.620	50.713	50.000	41.655
37.621	51.010	50.000	41.655
37.622	51.364	50.000	41.655
37.623	51.325	50.000	41.655
37.624	51.375	50.000	41.655
37.625	51.590	50.000	41.655
37.626	51.765	50.000	41.655
37.627	51.808	50.000	41.655
37.628	51.844	50.000	41.655
37.629	51.769	50.000	41.655
37.630	51.744	50.000	41.655
37.631	51.751	50.000	41.655
37.632	51.747	50.000	41.655
37.633	51.801	50.000	41.655
37.634	51.862	50.000	41.655
37.635	51.823	50.000	41.655
37.636	51.851	50.000	41.655
37.637	51.765	50.000	41.655
37.638	51.704	50.000	41.655
37.639	51.780	50.000	41.655
37.640	51.704	50.000	41.655
37.641	51.694	50.000	41.655
37.642	51.737	50.000	41.655
37.643	51.858	50.000	41.655
37.644	51.812	50.000	41.655
37.645	51.848	50.000	41.655
37.646	51.955	50.000	41.655
37.647	51.801	50.000	41.655
37.648	51.798	50.000	41.655
37.649	51.765	50.000	41.655
37.650	51.690	50.000	41.655
37.651	51.805	50.000	41.655
37.652	51.769	50.000	41.655
37.653	51.812	50.000	41.655
37.654	51.737	50.000	41.655
37.655	51.758	50.000	41.655
37.656	51.805	50.000	41.655
37.657	51.862	50.000	41.655
37.658	51.783	50.000	41.655
37.659	51.783	50.000	41.655
37.660	51.790	50.000	41.655
37.661	51.672	50.000	41.655
37.662	51.239	50.000	41.655
37.663	51.393	50.000	41.655
37.664	51.568	50.000	41.655
37.665	51.712	50.000	41.655
37.666	51.848	50.000	41.655
37.667	51.901	50.000	41.655
37.668	51.787	50.000	41.655
37.669	51.755	50.000	41.655
37.670	51.751	50.000	41.655
37.671	51.715	50.000	41.655
37.672	51.751	50.000	41.655
37.673	51.848	50.000	41.655
37.674	51.823	50.000	41.655
37.675	51.873	50.000	41.655
37.676	51.980	50.000	41.655
37.677	51.934	50.000	41.655
37.678	51.962	50.000	41.655
37.679	51.905	50.000	41.655
37.680	51.851	50.000	41.655
37.681	51.790	50.000	41.655
37.682	51.851	50.000	41.655
37.683	51.905	50.000	41.655
37.684	51.926	50.000	41.655
37.685	51.955	50.000	41.655
37.686	52.041	50.000	41.655
37.687	51.952	50.000	41.655
37.688	51.869	50.000	41.655
37.689	51.851	50.000	41.655
37.690	51.776	50.000	41.655
37.691	51.815	50.000	41.655
37.692	51.844	50.000	41.655
37.693	51.826	50.000	41.655
37.694	51.869	50.000	41.655
37.695	51.812	50.000	41.655
37.696	51.959	50.000	41.655
37.697	51.891	50.000	41.655
37.698	51.855	50.000	41.655
37.699	51.837	50.000	41.655
37.700	51.690	50.000	41.655
37.701	51.787	50.000	41.655
37.702	51.801	50.000	41.655
37.703	51.837	50.000	41.655
37.704	51.912	50.000	41.655
37.705	51.912	50.000	41.655
37.706	51.930	50.000	41.655
37.707	51.991	50.000	41.655
37.708	51.926	50.000	41.655
37.709	51.873	50.000	41.655
37.710	51.830	50.000	41.655
37.711	51.543	50.000	41.655
37.712	51.382	50.000	41.655
37.713	51.081	50.000	41.655
37.714	51.225	50.000	41.655
37.715	51.508	50.000	41.655
37.716	51.704	50.000	41.655
37.717	51.758	50.000	41.655
37.718	51.790	50.000	41.655
37.719	51.798	50.000	41.655
37.720	51.669	50.000	41.655
37.721	51.751	50.000	41.655
37.722	51.783	50.000	41.655
37.723	51.805	50.000	41.655
37.724	51.780	50.000	41.655
37.725	51.823	50.000	41.655
37.726	51.948	50.000	41.655
37.727	51.765	50.000	41.655
37.728	51.855	50.000	41.655
37.729	51.815	50.000	41.655
37.730	51.783	50.000	41.655
37.731	51.751	50.000	41.655
37.732	51.783	50.000	41.655
37.733	51.737	50.000	41.655
37.734	51.776	50.000	41.655
37.735	51.790	50.000	41.655
37.736	51.862	50.000	41.655
37.737	51.898	50.000	41.655
37.738	51.862	50.000	41.655
37.739	51.780	50.000	41.655
37.740	51.708	50.000	41.655
37.741	51.765	50.000	41.655
37.742	51.862	50.000	41.655
37.743	51.826	50.000	41.655
37.744	51.833	50.000	41.655
37.745	51.805	50.000	41.655
37.746	51.909	50.000	41.655
37.747	51.876	50.000	41.655
37.748	51.819	50.000	41.655
37.749	51.866	50.000	41.655
37.750	51.239	50.000	41.655
37.751	51.207	50.000	41.655
37.752	50.770	50.000	41.655
37.753	50.748	50.000	41.655
37.754	51.031	50.000	41.655
37.755	50.999	50.000	41.655
37.756	51.508	50.000	41.655
37.757	51.214	50.000	41.655
37.758	51.500	50.000	41.655
37.759	51.339	50.000	41.655
37.760	51.139	50.000	41.655
37.761	51.021	50.000	41.655
37.762	50.978	50.000	41.655
37.763	50.867	50.000	41.655
37.764	51.218	50.000	41.655
37.765	51.522	50.000	41.655
37.766	51.235	50.000	41.655
37.767	51.522	50.000	41.655
37.768	51.697	50.000	41.655
37.769	51.722	50.000	41.655
37.770	51.765	50.000	41.655
37.771	51.783	50.000	41.655
37.772	51.805	50.000	41.655
37.773	51.826	50.000	41.655
37.774	51.841	50.000	41.655
37.775	51.883	50.000	41.655
37.776	51.926	50.000	41.655
37.777	51.891	50.000	41.655
37.778	51.823	50.000	41.655
37.779	51.801	50.000	41.655
37.780	51.794	50.000	41.655
37.781	51.758	50.000	41.655
37.782	51.740	50.000	41.655
37.783	51.747	50.000	41.655
37.784	51.783	50.000	41.655
37.785	51.790	50.000	41.655
37.786	51.862	50.000	41.655
37.787	51.912	50.000	41.655
37.788	51.883	50.000	41.655
37.789	51.855	50.000	41.655
37.790	51.776	50.000	41.655
37.791	51.794	50.000	41.655
37.792	51.837	50.000	41.655
37.793	51.808	50.000	41.655
37.794	51.790	50.000	41.655
37.795	51.833	50.000	41.655
37.796	51.858	50.000	41.655
37.797	51.805	50.000	41.655
37.798	51.866	50.000	41.655
37.799	51.751	50.000	41.655
37.800	51.751	50.000	41.655
37.801	51.798	50.000	41.655
37.802	51.780	50.000	41.655
37.803	51.536	50.000	41.655
37.804	51.525	50.000	41.655
37.805	51.661	50.000	41.655
37.806	51.798	50.000	41.655
37.807	51.744	50.000	41.655
37.808	51.866	50.000	41.655
37.809	51.926	50.000	41.655
37.810	51.905	50.000	41.655
37.811	51.837	50.000	41.655
37.812	51.869	50.000	41.655
37.813	51.912	50.000	41.655
37.814	51.790	50.000	41.655
37.815	51.765	50.000	41.655
37.816	51.755	50.000	41.655
37.817	51.798	50.000	41.655
37.818	51.783	50.000	41.655
37.819	51.769	50.000	41.655
37.820	51.772	50.000	41.655
37.821	51.765	50.000	41.655
37.822	51.808	50.000	41.655
37.823	51.887	50.000	41.655
37.824	51.926	50.000	41.655
37.825	51.905	50.000	41.655
37.826	51.952	50.000	41.655
37.827	51.880	50.000	41.655
37.828	51.919	50.000	41.655
37.829	51.704	50.000	41.655
37.830	51.733	50.000	41.655
37.831	51.712	50.000	41.655
37.832	51.801	50.000	41.655
37.833	51.640	50.000	41.655
37.834	51.525	50.000	41.655
37.835	51.640	50.000	41.655
37.836	51.500	50.000	41.655
37.837	51.071	50.000	41.655
37.838	51.235	50.000	41.655
37.839	51.608	50.000	41.655
37.840	51.676	50.000	41.655
37.841	51.765	50.000	41.655
37.842	51.744	50.000	41.655
37.843	51.751	50.000	41.655
37.844	51.762	50.000	41.655
37.845	51.740	50.000	41.655
37.846	51.869	50.000	41.655
37.847	51.830	50.000	41.655
37.848	51.805	50.000	41.655
37.849	51.794	50.000	41.655
37.850	51.747	50.000	41.655
37.851	51.787	50.000	41.655
37.852	51.866	50.000	41.655
37.853	51.869	50.000	41.655
37.854	51.919	50.000	41.655
37.855	51.887	50.000	41.655
37.856	51.905	50.000	41.655
37.857	51.901	50.000	41.655
37.858	51.869	50.000	41.655
37.859	51.830	50.000	41.655
37.860	51.747	50.000	41.655
37.861	51.787	50.000	41.655
37.862	51.866	50.000	41.655
37.863	51.869	50.000	41.655
37.864	51.919	50.000	41.655
37.865	51.887	50.000	41.655
37.866	51.959	50.000	41.655
37.867	51.891	50.000	41.655
37.868	51.805	50.000	41.655
37.869	51.808	50.000	41.655
37.870	51.787	50.000	41.655
37.871	51.701	50.000	41.655
37.872	51.812	50.000	41.655
37.873	51.758	50.000	41.655
37.874	51.769	50.000	41.655
37.875	51.805	50.000	41.655
37.876	51.848	50.000	41.655
37.877	51.898	50.000	41.655
37.878	51.887	50.000	41.655
37.879	51.880	50.000	41.655
37.880	51.873	50.000	41.655
37.881	51.780	50.000	41.655
37.882	51.830	50.000	41.655
37.883	51.841	50.000	41.655
37.884	51.826	50.000	41.655
37.885	51.798	50.000	41.655
37.886	51.862	50.000	41.655
37.887	51.808	50.000	41.655
37.888	51.841	50.000	41.655
37.889	51.823	50.000	41.655
37.890	51.765	50.000	41.655
37.891	51.776	50.000	41.655
37.892	51.776	50.000	41.655
37.893	51.794	50.000	41.655
37.894	51.790	50.000	41.655
37.895	51.823	50.000	41.655
37.896	51.873	50.000	41.655
37.897	51.944	50.000	41.655
37.898	51.866	50.000	41.655
37.899	51.873	50.000	41.655
37.900	51.669	50.000	41.655
37.901	51.683	50.000	41.655
37.902	51.715	50.000	41.655
37.903	51.790	50.000	41.655
37.904	51.819	50.000	41.655
37.905	51.787	50.000	41.655
37.906	51.801	50.000	41.655
37.907	51.812	50.000	41.655
37.908	51.780	50.000	41.655
37.909	51.833	50.000	41.655
37.910	51.769	50.000	41.655
37.911	51.722	50.000	41.655
37.912	51.733	50.000	41.655
37.913	51.819	50.000	41.655
37.914	51.848	50.000	41.655
37.915	51.819	50.000	41.655
37.916	51.855	50.000	41.655
37.917	51.848	50.000	41.655
37.918	51.783	50.000	41.655
37.919	51.740	50.000	41.655
37.920	51.690	50.000	41.655
37.921	51.708	50.000	41.655
37.922	51.772	50.000	41.655
37.923	51.787	50.000	41.655
37.924	51.841	50.000	41.655
37.925	51.830	50.000	41.655
37.926	51.977	50.000	41.655
37.927	51.880	50.000	41.655
37.928	51.866	50.000	41.655
37.929	51.855	50.000	41.655
37.930	51.772	50.000	41.655
37.931	51.819	50.000	41.655
37.932	51.783	50.000	41.655
37.933	51.772	50.000	41.655
37.934	51.801	50.000	41.655
37.935	51.787	50.000	41.655
37.936	51.873	50.000	41.655
37.937	51.912	50.000	41.655
37.938	51.812	50.000	41.655
37.939	51.894	50.000	41.655
37.940	51.923	50.000	41.655
37.941	51.909	50.000	41.655
37.942	51.977	50.000	41.655
37.943	51.962	50.000	41.655
37.944	51.994	50.000	41.655
37.945	52.020	50.000	41.655
37.946	51.937	50.000	41.655
37.947	51.894	50.000	41.655
37.948	51.833	50.000	41.655
37.949	51.841	50.000	41.655
37.950	51.858	50.000	41.655
37.951	51.715	50.000	41.655
37.952	51.722	50.000	41.655
37.953	51.812	50.000	41.655
37.954	51.783	50.000	41.655
37.955	51.780	50.000	41.655
37.956	51.844	50.000	41.655
37.957	51.883	50.000	41.655
37.958	51.923	50.000	41.655
37.959	51.844	50.000	41.655
37.960	51.880	50.000	41.655
37.961	51.719	50.000	41.655
37.962	51.769	50.000	41.655
37.963	51.808	50.000	41.655
37.964	51.901	50.000	41.655
37.965	51.916	50.000	41.655
37.966	51.794	50.000	41.655
37.967	51.841	50.000	41.655
37.968	51.808	50.000	41.655
37.969	51.837	50.000	41.655
37.970	51.787	50.000	41.655
37.971	51.812	50.000	41.655
37.972	51.858	50.000	41.655
37.973	51.894	50.000	41.655
37.974	51.894	50.000	41.655
37.975	51.826	50.000	41.655
37.976	51.866	50.000	41.655
37.977	51.898	50.000	41.655
37.978	51.919	50.000	41.655
37.979	51.862	50.000	41.655
37.980	51.823	50.000	41.655
37.981	51.719	50.000	41.655
37.982	51.769	50.000	41.655
37.983	51.808	50.000	41.655
37.984	51.901	50.000	41.655
37.985	51.916	50.000	41.655
37.986	51.955	50.000	41.655
37.987	51.973	50.000	41.655
37.988	51.898	50.000	41.655
37.989	51.812	50.000	41.655
37.990	51.887	50.000	41.655
37.991	51.894	50.000	41.655
37.992	51.883	50.000	41.655
37.993	51.826	50.000	41.655
37.994	51.926	50.000	41.655
37.995	51.883	50.000	41.655
37.996	51.905	50.000	41.655
37.997	51.898	50.000	41.655
37.998	51.880	50.000	41.655
37.999	51.765	50.000	41.655
38.000	51.912	50.000	41.655
38.001	51.726	50.000	41.655
38.002	51.783	50.000	41.655
38.003	51.712	50.000	41.655
38.004	51.647	50.000	41.655
38.005	51.314	50.000	41.655
38.006	51.282	50.000	41.655
38.007	51.253	50.000	41.655
38.008	51.110	50.000	41.655
38.009	51.003	50.000	41.655
38.010	50.813	50.000	41.655
38.011	51.221	50.000	41.655
38.012	51.268	50.000	41.655
38.013	51.293	50.000	41.655
38.014	51.425	50.000	41.655
38.015	51.307	50.000	41.655
38.016	51.286	50.000	41.655
38.017	51.432	50.000	41.655
38.018	51.085	50.000	41.655
38.019	50.974	50.000	41.655
38.020	51.210	50.000	41.655
38.021	51.067	50.000	41.655
38.022	51.525	50.000	41.655
38.023	51.414	50.000	41.655
38.024	51.475	50.000	41.655
38.025	51.178	50.000	41.655
38.026	50.992	50.000	41.655
38.027	51.232	50.000	41.655
38.028	50.892	50.000	41.655
38.029	51.085	50.000	41.655
38.030	51.411	50.000	41.655
38.031	51.024	50.000	41.655
38.032	51.271	50.000	41.655
38.033	51.171	50.000	41.655
38.034	51.482	50.000	41.655
38.035	51.633	50.000	41.655
38.036	51.268	50.000	41.655
38.037	51.619	50.000	41.655
38.038	51.683	50.000	41.655
38.039	51.740	50.000	41.655
38.040	51.798	50.000	41.655
38.041	51.772	50.000	41.655
38.042	51.769	50.000	41.655
38.043	51.830	50.000	41.655
38.044	51.780	50.000	41.655
38.045	51.730	50.000	41.655
38.046	51.841	50.000	41.655
38.047	51.873	50.000	41.655
38.048	51.769	50.000	41.655
38.049	51.776	50.000	41.655
38.050	51.873	50.000	41.655
38.051	51.765	50.000	41.655
38.052	51.769	50.000	41.655
38.053	51.841	50.000	41.655
38.054	51.866	50.000	41.655
38.055	51.944	50.000	41.655
38.056	51.926	50.000	41.655
38.057	51.923	50.000	41.655
38.058	51.876	50.000	41.655
38.059	51.851	50.000	41.655
38.060	51.830	50.000	41.655
38.061	51.783	50.000	41.655
38.062	51.755	50.000	41.655
38.063	51.755	50.000	41.655
38.064	51.762	50.000	41.655
38.065	51.794	50.000	41.655
38.066	51.841	50.000	41.655
38.067	51.866	50.000	41.655
38.068	51.941	50.000	41.655
38.069	51.937	50.000	41.655
38.070	51.898	50.000	41.655
38.071	51.787	50.000	41.655
38.072	51.858	50.000	41.655
38.073	51.833	50.000	41.655
38.074	51.762	50.000	41.655
38.075	51.450	50.000	41.655
38.076	51.633	50.000	41.655
38.077	51.701	50.000	41.655
38.078	51.783	50.000	41.655
38.079	51.815	50.000	41.655
38.080	51.848	50.000	41.655
38.081	51.243	50.000	41.655
38.082	51.286	50.000	41.655
38.083	51.543	50.000	41.655
38.084	51.644	50.000	41.655
38.085	51.679	50.000	41.655
38.086	51.769	50.000	41.655
38.087	51.876	50.000	41.655
38.088	51.812	50.000	41.655
38.089	51.855	50.000	41.655
38.090	51.522	50.000	41.655
38.091	51.071	50.000	41.655
38.092	51.257	50.000	41.655
38.093	51.525	50.000	41.655
38.094	51.604	50.000	41.655
38.095	51.704	50.000	41.655
38.096	51.425	50.000	41.655
38.097	51.511	50.000	41.655
38.098	51.611	50.000	41.655
38.099	51.747	50.000	41.655
38.100	51.787	50.000	41.655
38.101	51.715	50.000	41.655
38.102	51.790	50.000	41.655
38.103	51.794	50.000	41.655
38.104	51.819	50.000	41.655
38.105	51.841	50.000	41.655
38.106	51.819	50.000	41.655
38.107	51.909	50.000	41.655
38.108	51.855	50.000	41.655
38.109	51.808	50.000	41.655
38.110	51.790	50.000	41.655
38.111	51.747	50.000	41.655
38.112	51.747	50.000	41.655
38.113	51.758	50.000	41.655
38.114	51.823	50.000	41.655
38.115	51.830	50.000	41.655
38.116	51.812	50.000	41.655
38.117	51.883	50.000	41.655
38.118	51.937	50.000	41.655
38.119	51.851	50.000	41.655
38.120	51.812	50.000	41.655
38.121	51.812	50.000	41.655
38.122	51.808	50.000	41.655
38.123	51.765	50.000	41.655
38.124	51.371	50.000	41.655
38.125	51.593	50.000	41.655
38.126	51.479	50.000	41.655
38.127	50.917	50.000	41.655
38.128	51.225	50.000	41.655
38.129	51.060	50.000	41.655
38.130	51.196	50.000	41.655
38.131	51.465	50.000	41.655
38.132	51.597	50.000	41.655
38.133	51.719	50.000	41.655
38.134	51.765	50.000	41.655
38.135	51.783	50.000	41.655
38.136	51.823	50.000	41.655
38.137	51.862	50.000	41.655
38.138	51.833	50.000	41.655
38.139	51.798	50.000	41.655
38.140	51.873	50.000	41.655
38.141	51.651	50.000	41.655
38.142	51.633	50.000	41.655
38.143	51.719	50.000	41.655
38.144	51.805	50.000	41.655
38.145	51.823	50.000	41.655
38.146	51.801	50.000	41.655
38.147	51.880	50.000	41.655
38.148	51.948	50.000	41.655
38.149	51.937	50.000	41.655
38.150	51.805	50.000	41.655
38.151	51.744	50.000	41.655
38.152	51.801	50.000	41.655
38.153	51.772	50.000	41.655
38.154	51.830	50.000	41.655
38.155	51.830	50.000	41.655
38.156	51.787	50.000	41.655
38.157	51.862	50.000	41.655
38.158	51.912	50.000	41.655
38.159	51.851	50.000	41.655
38.160	51.687	50.000	41.655
38.161	51.737	50.000	41.655
38.162	51.715	50.000	41.655
38.163	51.808	50.000	41.655
38.164	51.794	50.000	41.655
38.165	51.844	50.000	41.655
38.166	51.862	50.000	41.655
38.167	51.891	50.000	41.655
38.168	51.912	50.000	41.655
38.169	51.790	50.000	41.655
38.170	51.765	50.000	41.655
38.171	51.719	50.000	41.655
38.172	51.758	50.000	41.655
38.173	51.765	50.000	41.655
38.174	51.794	50.000	41.655
38.175	51.751	50.000	41.655
38.176	51.747	50.000	41.655
38.177	51.776	50.000	41.655
38.178	51.833	50.000	41.655
38.179	51.841	50.000	41.655
38.180	51.848	50.000	41.655
38.181	51.776	50.000	41.655
38.182	51.823	50.000	41.655
38.183	51.848	50.000	41.655
38.184	51.815	50.000	41.655
38.185	51.873	50.000	41.655
38.186	51.851	50.000	41.655
38.187	51.919	50.000	41.655
38.188	51.887	50.000	41.655
38.189	51.866	50.000	41.655
38.190	51.833	50.000	41.655
38.191	51.715	50.000	41.655
38.192	51.772	50.000	41.655
38.193	51.790	50.000	41.655
38.194	51.798	50.000	41.655
38.195	51.812	50.000	41.655
38.196	51.798	50.000	41.655
38.197	51.994	50.000	41.655
38.198	51.905	50.000	41.655
38.199	51.909	50.000	41.655
38.200	51.944	50.000	41.655
38.201	51.805	50.000	41.655
38.202	51.801	50.000	41.655
38.203	51.805	50.000	41.655
38.204	51.776	50.000	41.655
38.205	51.826	50.000	41.655
38.206	51.826	50.000	41.655
38.207	51.873	50.000	41.655
38.208	51.880	50.000	41.655
38.209	51.862	50.000	41.655
38.210	51.790	50.000	41.655
38.211	51.726	50.000	41.655
38.212	51.712	50.000	41.655
38.213	51.776	50.000	41.655
38.214	51.654	50.000	41.655
38.215	51.704	50.000	41.655
38.216	51.708	50.000	41.655
38.217	51.672	50.000	41.655
38.218	51.740	50.000	41.655
38.219	51.815	50.000	41.655
38.220	51.873	50.000	41.655
38.221	51.851	50.000	41.655
38.222	51.837	50.000	41.655
38.223	51.844	50.000	41.655
38.224	51.869	50.000	41.655
38.225	51.944	50.000	41.655
38.226	51.937	50.000	41.655
38.227	51.930	50.000	41.655
38.228	51.866	50.000	41.655
38.229	51.808	50.000	41.655
38.230	51.744	50.000	41.655
38.231	51.601	50.000	41.655
38.232	51.694	50.000	41.655
38.233	51.712	50.000	41.655
38.234	51.790	50.000	41.655
38.235	51.812	50.000	41.655
38.236	51.787	50.000	41.655
38.237	51.844	50.000	41.655
38.238	51.880	50.000	41.655
38.239	51.830	50.000	41.655
38.240	51.722	50.000	41.655
38.241	51.658	50.000	41.655
38.242	51.701	50.000	41.655
38.243	51.704	50.000	41.655
38.244	51.726	50.000	41.655
38.245	51.873	50.000	41.655
38.246	51.891	50.000	41.655
38.247	51.844	50.000	41.655
38.248	51.926	50.000	41.655
38.249	51.404	50.000	41.655
38.250	51.414	50.000	41.655
38.251	51.601	50.000	41.655
38.252	51.694	50.000	41.655
38.253	51.712	50.000	41.655
38.254	51.744	50.000	41.655
38.255	51.812	50.000	41.655
38.256	51.815	50.000	41.655
38.257	51.805	50.000	41.655
38.258	51.912	50.000	41.655
38.259	51.808	50.000	41.655
38.260	51.833	50.000	41.655
38.261	51.826	50.000	41.655
38.262	51.783	50.000	41.655
38.263	51.833	50.000	41.655
38.264	51.837	50.000	41.655
38.265	51.812	50.000	41.655
38.266	51.844	50.000	41.655
38.267	51.894	50.000	41.655
38.268	51.787	50.000	41.655
38.269	51.848	50.000	41.655
38.270	51.819	50.000	41.655
38.271	51.769	50.000	41.655
38.272	51.708	50.000	41.655
